"POLYID","year","month","tavg","mappet","irrig"
425023,1985,8,17.5635483870968,0.7031014770069,0
425023,1985,9,15.1176666666667,1.01815774872813,0
425023,1985,10,7.69677419354839,2.6555453017481,0
425023,1985,11,-0.483333333333333,10.2258322176624,0
425023,1985,12,-9.84225806451613,0,0
425023,1986,1,-12.5129032258065,199.586325236473,0
425023,1986,2,-12.7225,0,0
425023,1986,3,-3.04645161290323,4.70994617215477,0
425023,1986,4,7.5,0.597966607220625,0
425023,1986,5,13.0206451612903,1.35334876291596,0
425023,1986,6,14.8116666666667,1.11360031520299,0
425023,1986,7,18.4448387096774,1.29502597882237,0
425023,1986,8,16.9293548387097,1.39256814749854,0
425023,1986,9,12.521,2.54052596491706,0
425023,1986,10,6.44129032258065,2.8083355101902,0
425023,1986,11,-1.65766666666667,20.3845227015617,0
425023,1986,12,-9.23,0,0
425023,1987,1,-12.8758064516129,0,0
425023,1987,2,-14.1685714285714,0,0
425023,1987,3,-3.02483870967742,5.6828758547412,0
425023,1987,4,7.991,0.95522480666312,0
425023,1987,5,12.0277419354839,0.828026404536094,0
425023,1987,6,17.6763333333333,0.891588523159975,0
425023,1987,7,20.2493548387097,1.08163655680252,0
425023,1987,8,17.7206451612903,0.579291425122893,0
425023,1987,9,14.277,1.52242661758867,0
425023,1987,10,6.02838709677419,2.17035208722498,0
425023,1987,11,-0.782333333333333,19.1627746315806,0
425023,1987,12,-6.32870967741936,135.279627316733,0
425023,1988,1,-11.3954838709677,60.6227811506733,0
425023,1988,2,-10.5203448275862,812.647334258141,0
425023,1988,3,-5.07483870967742,3.56970872521621,0
425023,1988,4,5.91433333333333,2.13943429573156,0
425023,1988,5,13.0706451612903,0.498694896714671,0
425023,1988,6,15.311,0.748465989706962,0
425023,1988,7,20.6938709677419,0.759992305022896,0
425023,1988,8,19.4809677419355,1.3756113809696,0
425023,1988,9,13.5243333333333,1.08935115998746,0
425023,1988,10,5.32483870967742,5.53897918946328,0
425023,1988,11,1.53566666666667,14.5119835124624,0
425023,1988,12,-8.3441935483871,0,0
425023,1989,1,-10.7093548387097,0,0
425023,1989,2,-12.1446428571429,0,0
425023,1989,3,-7.27290322580645,16.9397403889811,0
425023,1989,4,3.38366666666667,1.11508431242885,0
425023,1989,5,12.8167741935484,1.23239981854374,0
425023,1989,6,17.4236666666667,0.929086155837341,0
425023,1989,7,19.7767741935484,0.401599115568903,0
425023,1989,8,17.8841935483871,1.06266403623236,0
425023,1989,9,14.717,1.29183881973123,0
425023,1989,10,8.38548387096774,3.1130975169497,0
425023,1989,11,-1.31866666666667,24.8768799134657,0
425023,1989,12,-19.5954838709677,0,0
425023,1990,1,-7.45709677419355,0,0
425023,1990,2,-9.99821428571429,364.91638334652,0
425023,1990,3,-3.42483870967742,4.39311125908824,0
425023,1990,4,5.64533333333333,2.23367136486968,0
425023,1990,5,10.4074193548387,0.88397095865914,0
425023,1990,6,17.037,1.1017128445312,0
425023,1990,7,19.6712903225806,0.780660474497294,0
425023,1990,8,19.4383870967742,0.991700293255189,0
425023,1990,9,13.1206666666667,1.50894864515305,0
425023,1990,10,7.71225806451613,3.76144017648638,0
425023,1990,11,0.916666666666667,11.5365481839951,0
425023,1990,12,-7.18483870967742,381.818888736205,0
425023,1991,1,-13.9606451612903,0,0
425023,1991,2,-9.08,0,0
425023,1991,3,-3.50225806451613,22.2679491210264,0
425023,1991,4,6.91333333333333,2.41502048691331,0
425023,1991,5,14.0187096774194,0.859105156799481,0
425023,1991,6,17.4546666666667,0.186411434867539,0
425023,1991,7,19.7241935483871,0.463206310974529,0
425023,1991,8,19.9725806451613,0.902849120754041,0
425023,1991,9,12.938,1.02877951552504,0
425023,1991,10,8.40741935483871,2.83661286379827,0
425023,1991,11,1.20433333333333,7.05193429876649,0
425023,1991,12,-8.41451612903226,151.076809228947,0
425023,1992,1,-14.5922580645161,0,0
425023,1992,2,-12.3689655172414,0,0
425023,1992,3,-8.53838709677419,219.192791622736,0
425023,1992,4,2.76066666666667,1.50017089758915,0
425023,1992,5,11.5383870967742,0.679787261886487,0
425023,1992,6,15.8626666666667,0.735485529206744,0
425023,1992,7,17.0809677419355,1.1876050455999,0
425023,1992,8,17.5587096774194,1.00656796977079,0
425023,1992,9,13.7763333333333,1.64276443454966,0
425023,1992,10,5.40096774193548,2.37620920769043,0
425023,1992,11,-0.111333333333333,32.1759990634092,0
425023,1992,12,-5.53483870967742,162.486133983869,0
425023,1993,1,-12.2003225806452,1355.72360055469,0
425023,1993,2,-17.1335714285714,0,0
425023,1993,3,-7.27096774193548,75.3898314357443,0
425023,1993,4,5.04466666666667,4.06563141433564,0
425023,1993,5,12.2238709677419,0.736322125416868,0
425023,1993,6,16.0143333333333,1.05190621915668,0
425023,1993,7,20.3016129032258,0.485300880395115,0
425023,1993,8,19.8232258064516,0.638308856660323,0
425023,1993,9,12.9163333333333,1.8506925663327,0
425023,1993,10,6.06838709677419,3.89993641875192,0
425023,1993,11,-0.455666666666667,24.6180477110441,0
425023,1993,12,-9.46064516129032,357.348529003548,0
425023,1994,1,-20.031935483871,0,0
425023,1994,2,-14.7482142857143,500.820578156061,0
425023,1994,3,-5.73451612903226,0,0
425023,1994,4,4.656,2.57913340379231,0
425023,1994,5,10.8796774193548,1.13953697761668,0
425023,1994,6,18.251,1.27713011429642,0
425023,1994,7,20.231935483871,0.678845225526424,0
425023,1994,8,17.4635483870968,0.820896467403469,0
425023,1994,9,14.311,0.820792403084659,0
425023,1994,10,8.54967741935484,0.5017356546037,0
425023,1994,11,2.52033333333333,9.22005057663692,0
425023,1994,12,-5.38709677419355,40.6025901854239,0
425023,1995,1,-7.93161290322581,59.0163458544276,0
425023,1995,2,-12.5767857142857,0,0
425023,1995,3,-0.255161290322581,2.11409376205279,0
425023,1995,4,2.69433333333333,1.78112560219539,0
425023,1995,5,11.8516129032258,0.861204634189867,0
425023,1995,6,18.4846666666667,0.660693238331903,0
425023,1995,7,20.5783870967742,0.841813789916295,0
425023,1995,8,19.9374193548387,0.616393141580597,0
425023,1995,9,12.6866666666667,0.988741302168424,0
425023,1995,10,9.68193548387097,4.31098684337673,0
425023,1995,11,-3.09766666666667,32.5130445296023,0
425023,1995,12,-11.8345161290323,0,0
425023,1996,1,-14.1803225806452,471.617120869089,0
425023,1996,2,-10.1351724137931,92.2316988604168,0
425023,1996,3,-3.54225806451613,4.08921193419176,0
425023,1996,4,3.214,4.48554762709447,0
425023,1996,5,10.3167741935484,0.819713807018144,0
425023,1996,6,17.4306666666667,0.874046129810367,0
425023,1996,7,18.3525806451613,1.34789429796131,0
425023,1996,8,18.7416129032258,0.42933870877425,0
425023,1996,9,15.8903333333333,1.63861978248876,0
425023,1996,10,7.1358064516129,3.47539302661038,0
425023,1996,11,-1.76033333333333,30.5661974534093,0
425023,1996,12,-4.28354838709677,388.929449791424,0
425023,1997,1,-13.3051612903226,0,0
425023,1997,2,-11.8682142857143,0,0
425023,1997,3,-7.85709677419355,69.1460022200941,0
425023,1997,4,3.83366666666667,1.64574447621121,0
425023,1997,5,8.9958064516129,1.0929498851487,0
425023,1997,6,18.0116666666667,0.447502814681693,0
425023,1997,7,19.1351612903226,0.686164548537872,0
425023,1997,8,17.8345161290323,0.84882155867058,0
425023,1997,9,14.023,1.36788544149083,0
425023,1997,10,6.81161290322581,1.495694741181,0
425023,1997,11,-0.561333333333333,12.8901414754648,0
425023,1997,12,-9.52290322580645,0,0
425023,1998,1,-10.6538709677419,611.696749247177,0
425023,1998,2,-7.73785714285714,0,0
425023,1998,3,-2.97032258064516,9.86585041451221,0
425023,1998,4,6.622,0.996236623502812,0
425023,1998,5,15.4641935483871,0.746916596795184,0
425023,1998,6,18.145,1.41785943145865,0
425023,1998,7,19.4267741935484,0.730325354355452,0
425023,1998,8,19.5290322580645,0.630175316694426,0
425023,1998,9,15.299,0.985962647958794,0
425023,1998,10,8.9941935483871,1.66610524785688,0
425023,1998,11,1.65733333333333,7.06498846400059,0
425023,1998,12,-2.79451612903226,17.8993404966533,0
425023,1999,1,-13.0106451612903,0,0
425023,1999,2,-8.895,0,0
425023,1999,3,-5.11548387096774,19.15475391002,0
425023,1999,4,5.30133333333333,0.541488285127777,0
425023,1999,5,14.4945161290323,0.487561254959093,0
425023,1999,6,18.958,0.733313633593007,0
425023,1999,7,21.1906451612903,0.80556352332719,0
425023,1999,8,18.7851612903226,0.50245563846186,0
425023,1999,9,16.9506666666667,1.96328153948243,0
425023,1999,10,6.92290322580645,2.4838554534654,0
425023,1999,11,3.736,6.48309464049439,0
425023,1999,12,-5.10645161290323,67.2348945451321,0
425023,2000,1,-11.3661290322581,141.524227057792,0
425023,2000,2,-9.42551724137931,25.5395458706086,0
425023,2000,3,0.93,3.94079320831213,0
425023,2000,4,3.63366666666667,3.22300309400085,0
425023,2000,5,11.7461290322581,1.73680880944145,0
425023,2000,6,15.871,1.30588052588351,0
425023,2000,7,18.2058064516129,0.924957151407732,0
425023,2000,8,18.4770967741935,1.08872777206537,0
425023,2000,9,13.3183333333333,1.61129755226033,0
425023,2000,10,7.95870967741936,0.781198240853679,0
425023,2000,11,1.328,9.11798684224094,0
425023,2000,12,-13.1470967741935,559.57313641718,0
425023,2001,1,-12.3493548387097,0,0
425023,2001,2,-11.43,0,0
425023,2001,3,-6.07741935483871,1110.65707967568,0
425023,2001,4,5.052,0.719648895722128,0
425023,2001,5,13.6170967741935,0.839707898939775,0
425023,2001,6,18.3303333333333,0.890633010419387,0
425023,2001,7,18.6003225806452,0.37571625917732,0
425023,2001,8,21.0251612903226,0.655452579823094,0
425023,2001,9,15.804,1.17410817429856,0
425023,2001,10,9.25225806451613,2.42159557666959,0
425023,2001,11,3.53733333333333,7.56546636580589,0
425023,2001,12,-2.48225806451613,24.3653676144325,0
425023,2002,1,-7.98838709677419,0,0
425023,2002,2,-7.26321428571429,42.4750826261067,0
425023,2002,3,-3.29193548387097,16.4834456805312,0
425023,2002,4,5.488,2.60397586338402,0
425023,2002,5,9.72645161290323,1.57790908107509,0
425023,2002,6,16.4173333333333,1.70407859733777,0
425023,2002,7,20.2222580645161,0.614386350977966,0
425023,2002,8,20.2083870967742,0.312925261719864,0
425023,2002,9,17.3943333333333,0.902483389634024,0
425023,2002,10,6.29903225806452,3.70694867646053,0
425023,2002,11,-0.878,25.3939438664628,0
425023,2002,12,-7.09387096774194,801.101738413362,0
425023,2003,1,-15.3496774193548,0,0
425023,2003,2,-15.2825,0,0
425023,2003,3,-6.10806451612903,14.5460135839654,0
425023,2003,4,3.33466666666667,1.80442191986825,0
425023,2003,5,11.9141935483871,1.58143086790204,0
425023,2003,6,17.2453333333333,0.80455724838768,0
425023,2003,7,19.7483870967742,1.00583284950261,0
425023,2003,8,20.7958064516129,0.928385088871592,0
425023,2003,9,16.6333333333333,1.33808595460868,0
425023,2003,10,6.63096774193548,5.6163394418753,0
425023,2003,11,1.52333333333333,20.3906678454244,0
425023,2003,12,-7.99129032258065,1776.06279243411,0
425023,2004,1,-18.6903225806452,0,0
425023,2004,2,-11.2393103448276,0,0
425023,2004,3,-1.55548387096774,8.2051639351175,0
425023,2004,4,4.305,2.36310820244831,0
425023,2004,5,12.1151612903226,1.25644107753016,0
425023,2004,6,15.7056666666667,0.71503112027635,0
425023,2004,7,19.748064516129,1.21520796381698,0
425023,2004,8,17.9261290322581,1.00252927689059,0
425023,2004,9,15.9676666666667,1.318898346573,0
425023,2004,10,8.58838709677419,1.32200369975939,0
425023,2004,11,1.11333333333333,13.8988084375448,0
425023,2004,12,-10.4122580645161,0,0
425023,2005,1,-13.0196774193548,185.305330561622,0
425023,2005,2,-8.67821428571428,173.248120081931,0
425023,2005,3,-5.31032258064516,5.76869912100909,0
425023,2005,4,6.14166666666667,2.93663867233376,0
425023,2005,5,10.3261290322581,0.537297612601591,0
425023,2005,6,20.0876666666667,0.866414526580714,0
425023,2005,7,20.5635483870968,0.688787266437138,0
425023,2005,8,20.6454838709677,0.88202808772512,0
425023,2005,9,16.416,1.74134162424957,0
425023,2005,10,9.15,3.82646537532463,0
425023,2005,11,1.68133333333333,11.6116284458964,0
425023,2005,12,-7.69354838709677,1070.19248093678,0
425023,2006,1,-8.2,0,0
425023,2006,2,-10.825,0,0
425023,2006,3,-4.00870967741935,5.37364725537664,0
425023,2006,4,5.953,1.5485000113218,0
425023,2006,5,13.198064516129,1.42242480078178,0
425023,2006,6,17.949,1.08780998056091,0
425023,2006,7,20.8896774193548,0.910954427151313,0
425023,2006,8,18.4116129032258,0.791000140118425,0
425023,2006,9,13.9896666666667,1.95557927886664,0
425023,2006,10,6.92774193548387,4.16928118289472,0
425023,2006,11,3.66766666666667,8.03618029237094,0
425023,2006,12,-3.28612903225806,50.7662686264425,0
425023,2007,1,-9.6741935483871,64.7433233055201,0
425023,2007,2,-14.0453571428571,0,0
425023,2007,3,-5.10709677419355,11.3429010461046,0
425023,2007,4,4.72766666666667,3.10435216435259,0
425023,2007,5,11.9809677419355,0.681103499441364,0
425023,2007,6,17.8166666666667,0.576643894598936,0
425023,2007,7,18.8525806451613,1.15681727858219,0
425023,2007,8,18.77,0.757994348390326,0
425023,2007,9,15.7943333333333,0.685291762901108,0
425023,2007,10,10.5558064516129,2.9781773664896,0
425023,2007,11,-0.563333333333333,14.4686045441843,0
425023,2007,12,-10.1325806451613,0,0
425023,2008,1,-7.62032258064516,95.1546660840544,0
425023,2008,2,-11.0327586206897,0,0
425023,2008,3,-7.81193548387097,0,0
425023,2008,4,7.37033333333333,1.15739536528697,0
425023,2008,5,11.0064516129032,0.847908483093378,0
425023,2008,6,18.5246666666667,0.989430072354813,0
425023,2008,7,19.6096774193548,1.01695889713653,0
425023,2008,8,18.56,0.730128187137407,0
425023,2008,9,15.3583333333333,0.991521750648854,0
425023,2008,10,7.36483870967742,3.13862305262478,0
425023,2008,11,1.05133333333333,8.3182730818091,0
425023,2008,12,-9.63322580645161,403.510023393095,0
425023,2009,1,-14.9164516129032,0,0
425023,2009,2,-9.66142857142857,354.324703862746,0
425023,2009,3,-2.37451612903226,5.22327576994048,0
425023,2009,4,5.608,1.73851790315141,0
425023,2009,5,11.2548387096774,1.13325111525696,0
425023,2009,6,16.8206666666667,0.691062993283096,0
425023,2009,7,18.4183870967742,1.77885237961871,0
425023,2009,8,19.4016129032258,0.825291109376581,0
425023,2009,9,14.228,0.75796258533874,0
425023,2009,10,6.12677419354839,3.92834849483609,0
425023,2009,11,3.33333333333333,4.35623979772567,0
425023,2009,12,-8.69387096774194,249.031840859548,0
425023,2010,1,-10.3461290322581,981.466372790596,0
425023,2010,2,-7.79357142857143,253.554462297043,0
425023,2010,3,1.16774193548387,2.24934336187348,0
425023,2010,4,8.36233333333333,1.03131336653486,0
425023,2010,5,14.2087096774194,0.447201502135029,0
425023,2010,6,17.41,1.37390969322108,0
425023,2010,7,21.5074193548387,0.655966235864993,0
425023,2010,8,19.5654838709677,1.05638840063001,0
425023,2010,9,15.391,2.52399963060642,0
425023,2010,10,7.20741935483871,3.02158469814208,0
425023,2010,11,1.31866666666667,9.97119842524323,0
425023,2010,12,-8.43741935483871,377.895850378429,0
425023,2011,1,-12.7622580645161,379.741277593799,0
425023,2011,2,-10.5207142857143,202.573443045755,0
425023,2011,3,-4.91129032258065,79.041960449887,0
425023,2011,4,4.974,3.90839877402744,0
425023,2011,5,12.8729032258065,1.54382737581803,0
425023,2011,6,17.9166666666667,0.708122525515201,0
425023,2011,7,21.1790322580645,0.501160816706771,0
425023,2011,8,19.3206451612903,1.09828246111714,0
425023,2011,9,16.5993333333333,1.00544024301035,0
425023,2011,10,9.32193548387097,2.12058126350051,0
425023,2011,11,4.06866666666667,4.19821337743213,0
425023,2011,12,-4.95129032258065,130.116853142978,0
425023,2012,1,-10.9603225806452,0,0
425023,2012,2,-7.86344827586207,154.005664719954,0
425023,2012,3,2.59677419354839,2.29963779719053,0
425023,2012,4,4.91666666666667,1.69557997621449,0
425023,2012,5,14.7964516129032,0.656951914142496,0
425023,2012,6,18.394,0.591510460467118,0
425023,2012,7,21.1964516129032,0.370640874953339,0
425023,2012,8,20.7838709677419,0.647131409087412,0
425023,2012,9,15.07,1.71858937783372,0
425023,2012,10,9.82967741935484,2.44554618393276,0
425023,2012,11,0.583666666666667,2.96977509348465,0
425023,2012,12,-6.72709677419355,205.474126958957,0
425023,2013,1,-11.32,206.845632255131,0
425023,2013,2,-9.50785714285714,0,0
425023,2013,3,-1.89516129032258,4.72168518838419,0
425023,2013,4,4.812,1.85090693507234,0
425023,2013,5,13.7651612903226,0.954195128146824,0
425023,2013,6,16.7076666666667,1.66220966239843,0
425023,2013,7,20.5487096774194,0.56348254169377,0
425023,2013,8,18.7696774193548,0.81454377423992,0
425023,2013,9,14.048,1.50381538183175,0
425023,2013,10,9.31516129032258,1.96798353038663,0
425023,2013,11,-0.861666666666667,14.8189436354643,0
425023,2013,12,-10.998064516129,0,0
425023,2014,1,-13.2961290322581,0,0
425023,2014,2,-11.8696428571429,0,0
425023,2014,3,-9.26677419354839,766.6366033475,0
425023,2014,4,4.33233333333333,3.33041940114949,0
425023,2014,5,12.7670967741935,1.06185312033169,0
425023,2014,6,18.0926666666667,1.11260427048944,0
425023,2014,7,18.7712903225806,0.897691069468767,0
425023,2014,8,18.6658064516129,0.813089025335459,0
425023,2014,9,14.7633333333333,1.00389576800493,0
425023,2014,10,10.0393548387097,2.27956714654145,0
425023,2014,11,0.149666666666667,9.31828942183375,0
425023,2014,12,-6.15516129032258,101.445346881074,0
425023,2015,1,-15.1077419354839,0,0
425023,2015,2,-18.3432142857143,0,0
425023,2015,3,-7.36806451612903,89.6219200452072,0
425023,2015,4,4.805,1.58802115629332,0
425023,2015,5,14.4258064516129,0.725696120190917,0
425023,2015,6,16.283,1.10733092875228,0
425023,2015,7,19.9141935483871,0.598736797401877,0
425023,2015,8,20.171935483871,0.825911496261729,0
425023,2015,9,18.2583333333333,1.05070876591803,0
425023,2015,10,7.00774193548387,2.36422075605629,0
425023,2015,11,3.831,3.50774888577441,0
425023,2015,12,-0.291612903225806,24.247138297609,0
425023,2016,1,-10.0554838709677,741.166605427347,0
425023,2016,2,-10.3355172413793,0,0
425023,2016,3,-3.48258064516129,18.4664922971187,0
425023,2016,4,1.70333333333333,2.03835027566223,0
425023,2016,5,12.2925806451613,0.456406848002881,0
425023,2016,6,17.2893333333333,0.607681770232322,0
425023,2016,7,20.4070967741935,0.611168458777837,0
425023,2016,8,21.6267741935484,0.839919755613184,0
425023,2016,9,17.1786666666667,0.542513217290694,0
425023,2016,10,9.05193548387097,3.63639192574243,0
425023,2016,11,2.376,5.52638686054689,0
425023,2016,12,-6.74677419354839,297.716421210393,0
425023,2017,1,-8.55774193548387,0,0
425023,2017,2,-7.91678571428571,132.556253780174,0
425023,2017,3,-6.51967741935484,39.2654228736164,0
425023,2017,4,6.44066666666667,3.03204747773218,0
425023,2017,5,11.53,2.22399768039506,0
425023,2017,6,17.188,1.32396888318197,0
425023,2017,7,19.4790322580645,1.26242104623146,0
425023,2017,8,18.39,0.791779462335002,0
425023,2017,9,17.1256666666667,0.594361786741573,0
425023,2017,10,11.8741935483871,3.05063606646177,0
425023,2017,11,-0.386666666666667,21.7820622234018,0
425023,2017,12,-10.1254838709677,113.880523739544,0
425023,2018,1,-11.9029032258065,489.377882196362,0
425023,2018,2,-6.57178571428571,45.4808131376338,0
425023,2018,3,-3.13645161290323,15.4013613031548,0
425023,2018,4,1.647,5.32880140443801,0
425023,2018,5,13.4748387096774,0.573172738769748,0
425023,2018,6,16.8193333333333,0.798822475027891,0
425023,2018,7,21.6383870967742,0.697666837354187,0
425023,2018,8,21.4422580645161,0.602011384641441,0
425023,2018,9,17.012,0.906818222117094,0
425023,2018,10,6.50193548387097,2.59414706361375,0
425023,2018,11,-2.34366666666667,33.8536659041295,0
425023,2018,12,-8.68064516129032,800.385931394391,0
425023,2019,1,-14.6793548387097,0,0
425023,2019,2,-11.6957142857143,0,0
425023,2019,3,-5.31354838709677,33.1199308276393,0
425023,2019,4,3.96266666666667,4.01184010998715,0
425023,2019,5,10.4958064516129,1.31544899242733,0
425023,2019,6,16.5023333333333,0.869176938895331,0
425023,2019,7,21.4412903225806,0.391979089954292,0
425023,2019,8,19.0777419354839,0.54871995306082,0
425023,2019,9,15.0423333333333,1.24201963509369,0
425023,2019,10,9.22741935483871,4.17484077755188,0
425023,2019,11,-2.74033333333333,29.3862938535579,0
425023,2019,12,-6.68483870967742,272.011671506113,0
425023,2020,1,-9.89967741935484,0,0
425023,2020,2,-9.72379310344828,0,0
425023,2020,3,-2.00645161290323,12.6280333683075,0
425023,2020,4,3.631,2.00276803582416,0
425023,2020,5,10.8625806451613,0.452262536674146,0
425023,2020,6,18.1883333333333,0.498466150780475,0
425023,2020,7,23.138064516129,0.510997878279553,0
425023,2020,8,19.9177419354839,0.998216992728874,0
425023,2020,9,14.497,0.814142173953371,0
425023,2020,10,7.80129032258065,2.89484628245244,0
425023,2020,11,3.22933333333333,4.74077139359792,0
425023,2020,12,-4.2758064516129,101.155232227298,0
425023,2021,1,-10.2603225806452,0,0
425023,2021,2,-10.8875,0,0
425023,2021,3,-1.83096774193548,3.44164170406375,0
425023,2021,4,7.402,0.944205690954582,0
425023,2021,5,12.6832258064516,0.263193142196585,0
425023,2021,6,19.372,0.828593493314245,0
425023,2021,7,19.2603225806452,0.861758826619204,0
425023,2021,8,21.921935483871,0.990848363845766,0
425023,2021,9,16.0003333333333,1.81778544218658,0
425023,2021,10,11.8177419354839,3.04784103487907,0
425023,2021,11,1.32333333333333,9.46029001835949,0
425023,2021,12,-5.03935483870968,92.9594715455417,0
570007,1981,1,-6.96709677419355,50.9315122604712,0
570007,1981,2,-2.65107142857143,9.58208487393541,0
570007,1981,3,1.35258064516129,1.5014441423256,0
570007,1981,4,8.11033333333333,1.8591724112602,0
570007,1981,5,12.4941935483871,0.720084158791352,0
570007,1981,6,19.0756666666667,0.681792180199037,0
570007,1981,7,21.6193548387097,0.678784793810057,0
570007,1981,8,20.7506451612903,0.871323757143061,0
570007,1981,9,15.971,2.16569356354112,0
570007,1981,10,8.64354838709677,2.50181237334356,0
570007,1981,11,4.51066666666667,2.32162372349307,0
570007,1981,12,-2.39322580645161,36.2640855085549,0
570007,1982,1,-8.76387096774194,484.642860415134,0
570007,1982,2,-6.49357142857143,220.525941279255,0
570007,1982,3,0.0364516129032258,4.90311331704037,0
570007,1982,4,4.40333333333333,1.13167464080174,0
570007,1982,5,15.3087096774194,0.550846742859211,0
570007,1982,6,15.895,0.816524661776066,0
570007,1982,7,20.3490322580645,0.516848042604882,0
570007,1982,8,18.7406451612903,0.501712644580491,0
570007,1982,9,16.0846666666667,1.00923336748402,0
570007,1982,10,11.091935483871,0.662912327967296,0
570007,1982,11,4.842,7.13868490771107,0
570007,1982,12,1.78709677419355,8.06191171786004,0
570007,1983,1,-2.63,19.7320018912828,0
570007,1983,2,-0.963571428571429,3.49597523171756,0
570007,1983,3,2.47741935483871,2.31273386561701,0
570007,1983,4,5.97333333333333,1.98496703043808,0
570007,1983,5,10.78,1.22126729885901,0
570007,1983,6,18.1596666666667,0.781588029372617,0
570007,1983,7,21.2693548387097,0.870136037672222,0
570007,1983,8,21.2029032258065,0.467381699209424,0
570007,1983,9,17.3043333333333,0.797926037647899,0
570007,1983,10,10.51,1.84269445728659,0
570007,1983,11,4.60233333333333,6.70635803475191,0
570007,1983,12,-6.34774193548387,294.882896348742,0
570007,1984,1,-8.69483870967742,0,0
570007,1984,2,-0.242758620689655,4.68707056085745,0
570007,1984,3,-2.59548387096774,12.6910339625383,0
570007,1984,4,7.05833333333333,1.17605577500704,0
570007,1984,5,10.8687096774194,1.3298389147864,0
570007,1984,6,18.354,0.548320860543418,0
570007,1984,7,19.3822580645161,0.467752212836488,0
570007,1984,8,20.6703225806452,0.882158417482446,0
570007,1984,9,15.0266666666667,1.18437122054922,0
570007,1984,10,12.1006451612903,0.929795722592134,0
570007,1984,11,3.76833333333333,4.92190204695849,0
570007,1984,12,0.267741935483871,13.7850775723106,0
570007,1985,1,-7.54483870967742,0,0
570007,1985,2,-5.88107142857143,40.7002494564097,0
570007,1985,3,2.12161290322581,5.96333328945009,0
570007,1985,4,9.46933333333333,0.722515312450976,0
570007,1985,5,13.8558064516129,0.637003220572505,0
570007,1985,6,15.5383333333333,0.482855542717551,0
570007,1985,7,19.6325806451613,0.674697171086112,0
570007,1985,8,18.8064516129032,1.46141608850471,0
570007,1985,9,16.9803333333333,1.04395347749344,0
570007,1985,10,10.5803225806452,2.15473351661704,0
570007,1985,11,4.90233333333333,10.8466619361127,0
570007,1985,12,-5.30677419354839,49.3761044433706,0
570007,1986,1,-5.15322580645161,27.3077956634473,0
570007,1986,2,-4.91714285714286,60.3826899336336,0
570007,1986,3,1.59064516129032,2.06964307871093,0
570007,1986,4,8.043,1.08081364716464,0
570007,1986,5,13.7351612903226,0.682849178240225,0
570007,1986,6,16.7533333333333,1.14782787534834,0
